A�O_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;CLAVE;DOC_GENERO;NIVEL;SUBSECT;AE_PJE;EP_PJE;IRT_PJE;PF_PJE;PF_ESC;INSTR_PJE;CCE_ESC;M1D1_PJE;M1D2_PJE;M1D3_PJE;M1D4_PJE;M1D1_ESC;M1D2_ESC;M1D3_ESC;M1D4_ESC;M2D5_PJE;M2D6_PJE;M2D7_PJE;M2D5_ESC;M2D6_ESC;M2D7_ESC
2013;1971;2;ESCUELA MANUEL MONTT;5;58;5804;VILLA ALEMANA;1;0;CA1109811221;2;3;M;4;3;3;2,73;C;2,94;C;2,67;2,67;2,5;3;C;C;B;C;3;3;2,25;C;C;B
2013;1971;2;ESCUELA MANUEL MONTT;5;58;5804;VILLA ALEMANA;1;0;AB1045280721;2;1;P;4;4;3;2,19;B;2,81;C;2,33;1,67;1;3;B;I;I;C;2,67;2,67;2;C;C;B
2013;1971;2;ESCUELA MANUEL MONTT;5;58;5804;VILLA ALEMANA;1;0;CA1068416021;2;4;Q;4;3;3;2,15;B;2,59;C;2,67;2,33;3;2;C;B;C;B;1;2,33;1,75;I;B;I
2013;1971;2;ESCUELA MANUEL MONTT;5;58;5804;VILLA ALEMANA;1;0;LL1173202221;2;5;TEA;4;3;3;2,24;B;2,64;C;3,33;1,67;1;2;D;I;I;B;2,67;3;2;C;C;B
2013;1971;2;ESCUELA MANUEL MONTT;5;58;5804;VILLA ALEMANA;1;0;JJ1204800411;1;4;M;4;3;3;2,81;C;2,99;D;3,67;2,67;2;2,5;D;C;B;B;3,67;2,67;2,5;D;C;B
2013;1973;9;ESCUELA VICEALMIRANTE ARTURO WILSON N.;5;58;5804;VILLA ALEMANA;1;0;CC1020015621;2;4;AV;4;3;3;2,24;B;2,64;C;1,67;1,67;3;1,5;I;I;C;I;2,5;2,83;2,5;B;C;B
2013;1975;5;ESCUELA JUAN BAUTISTA ALBERDI;5;58;5804;VILLA ALEMANA;1;0;CA1058918811;1;3;M;4;3;3;2,5;B;2,8;C;2,5;2,17;2,5;1,75;B;B;B;I;3,17;3;2,38;C;C;B
2013;1975;5;ESCUELA JUAN BAUTISTA ALBERDI;5;58;5804;VILLA ALEMANA;1;0;CC1047447521;2;3;I;4;3;3;2,64;C;2,88;C;2,33;2,67;3;2;B;C;C;B;3;3;2,5;C;C;B
2013;1975;5;ESCUELA JUAN BAUTISTA ALBERDI;5;58;5804;VILLA ALEMANA;1;0;CC1039909521;2;1;P;4;3;3;2,44;B;2,76;C;2,33;2,33;3;2;B;B;C;B;2,67;3;1,75;C;C;I
2013;1975;5;ESCUELA JUAN BAUTISTA ALBERDI;5;58;5804;VILLA ALEMANA;1;0;CA1093261021;2;5;TEL;4;4;3;2,65;C;3,09;D;2;2,67;2,5;2;B;C;B;B;3,33;3,33;2,75;D;D;C
2013;1975;5;ESCUELA JUAN BAUTISTA ALBERDI;5;58;5804;VILLA ALEMANA;1;0;DE1339344621;2;2;G;4;3;3;2,25;B;2,65;C;2,67;2;2;2;C;B;B;B;2,67;2,67;1,75;C;C;I
2013;1975;5;ESCUELA JUAN BAUTISTA ALBERDI;5;58;5804;VILLA ALEMANA;1;0;HG1865812221;2;5;TEA;4;3;3;2,39;B;2,73;C;2,67;2,33;2;2;C;B;B;B;3;3;1,75;C;C;I
2013;1976;3;ESCUELA  EL  PATAGUAL;5;58;5804;VILLA ALEMANA;1;1;JJ1081037921;2;2;G;4;3;3;2;B;2,5;B;1,33;1,67;1,5;1;I;I;I;I;3;3;2,5;C;C;B
2013;1996;8;LICEO MANUEL DE SALAS;5;51;5102;CASABLANCA;2;0;CC1072178311;1;4;AV;4;2;3;2,01;B;2,31;B;2,5;1,33;1,25;1,5;B;I;I;I;2,67;2,33;2,5;C;B;B
2013;1996;8;LICEO MANUEL DE SALAS;5;51;5102;CASABLANCA;2;0;CA1025800611;1;4;M;3;2;3;1,68;I;2,01;B;1;1,33;1;1,5;I;I;I;I;2,67;2;2,25;C;B;B
2013;1996;8;LICEO MANUEL DE SALAS;5;51;5102;CASABLANCA;2;0;CB1070863421;2;4;B;4;3;3;2,55;C;2,83;C;2,33;2;2;2,5;B;B;B;B;3;3;3;C;C;C
2013;1996;8;LICEO MANUEL DE SALAS;5;51;5102;CASABLANCA;2;0;FF1288077921;2;6;EAEML;4;3;2;2,41;B;2,65;C;2,67;2,67;2;2,5;C;C;B;B;2,67;2,33;2;C;B;B
2013;1996;8;LICEO MANUEL DE SALAS;5;51;5102;CASABLANCA;2;0;CC1102549821;2;4;I;4;3;2;2,64;C;2,78;C;3;2,33;3;2;C;B;C;B;2,67;2,83;2,63;C;C;C
2013;1996;8;LICEO MANUEL DE SALAS;5;51;5102;CASABLANCA;2;0;BB1019676721;2;4;ET;4;3;3;2,48;B;2,79;C;2,33;2;2;2;B;B;B;B;3;3;3;C;C;C
2013;1996;8;LICEO MANUEL DE SALAS;5;51;5102;CASABLANCA;2;0;FG1918107621;2;4;FP;4;3;2;2,32;B;2,59;C;2,33;2;1;3;B;B;I;C;3;2,67;2,25;C;C;B
2013;1996;8;LICEO MANUEL DE SALAS;5;51;5102;CASABLANCA;2;0;BC1000898321;2;4;Q;4;4;3;2,51;C;3,01;D;3;2,33;2,5;2,5;C;B;B;B;3;2;2,25;C;B;B
2013;1996;8;LICEO MANUEL DE SALAS;5;51;5102;CASABLANCA;2;0;JK1808458311;1;4;H;4;3;2;2,14;B;2,48;B;2;2,33;2;1;B;B;B;I;3;2,67;2;C;C;B
2013;1997;6;ESCUELA DOMINGO ORTIZ DE ROZAS;5;51;5102;CASABLANCA;2;0;AA1080752621;2;2;G;4;4;2;2,88;C;3,13;D;3;2,67;2,5;3;C;C;B;C;3;3;3;C;C;C
2013;1997;6;ESCUELA DOMINGO ORTIZ DE ROZAS;5;51;5102;CASABLANCA;2;0;BB1063691621;2;4;RC;3;3;3;2,36;B;2,62;C;2;2,33;2;2;B;B;B;B;2,67;3;2,5;C;C;B
2013;1997;6;ESCUELA DOMINGO ORTIZ DE ROZAS;5;51;5102;CASABLANCA;2;0;LM1467804721;2;5;TEA;4;2;4;2,54;C;2,72;C;2,67;1,67;3;2,5;C;I;C;B;2,67;3;2,25;C;C;B
2013;1997;6;ESCUELA DOMINGO ORTIZ DE ROZAS;5;51;5102;CASABLANCA;2;0;KJ1345237121;2;5;TEA;4;3;4;2,44;B;2,86;C;3;1,67;2;3;C;I;B;C;3;2,67;1,75;C;C;I
2013;1997;6;ESCUELA DOMINGO ORTIZ DE ROZAS;5;51;5102;CASABLANCA;2;0;JJ1344432121;2;4;L;4;3;3;2,35;B;2,71;C;2,5;2,67;1,75;2;B;C;I;B;2,67;2,5;2,38;C;B;B
2013;1998;4;ESCUELA ARTURO ECHAZARRETA LARRAIN;5;51;5102;CASABLANCA;2;0;EF1070227421;2;2;G;4;3;3;2,2;B;2,62;C;2,67;1,67;2,25;2;C;I;B;B;2,67;2,67;1,5;C;C;I
2013;1998;4;ESCUELA ARTURO ECHAZARRETA LARRAIN;5;51;5102;CASABLANCA;2;0;BA1085676923;2;5;TEL;4;2;3;2,19;B;2,41;B;2;2;3;1;B;B;C;I;3;2,33;2;C;B;B
2013;1998;4;ESCUELA ARTURO ECHAZARRETA LARRAIN;5;51;5102;CASABLANCA;2;0;FE1925813621;2;3;M;4;2;2;2;B;2,2;B;2,33;2;2;1,5;B;B;B;I;2,67;2;1,5;C;B;I
2013;1998;4;ESCUELA ARTURO ECHAZARRETA LARRAIN;5;51;5102;CASABLANCA;2;0;MK1856363921;2;5;TEL;4;3;3;2,11;B;2,57;C;2,67;1,67;2;2;C;I;B;B;2,67;2;1,75;C;B;I
2013;1998;4;ESCUELA ARTURO ECHAZARRETA LARRAIN;5;51;5102;CASABLANCA;2;0;JJ1231550021;2;3;CS;4;4;3;2,26;B;2,86;C;2,67;2;2;2,5;C;B;B;B;3;2,67;1;C;C;I
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;AA1102860611;1;3;M;4;3;3;2,3;B;2,68;C;2,67;2,33;2,5;1,5;C;B;B;I;2,67;2,67;1,75;C;C;I
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;BC1020134311;1;3;EF;4;4;2;2,25;B;2,75;C;2,33;2,17;2;3;B;B;B;C;2,33;1,67;2,25;B;I;B
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;BB1097108521;2;2;G;4;3;4;2,76;C;3,06;D;3;3,33;2;2;C;D;B;B;3;3;3;C;C;C
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;CB1061213321;2;2;G;4;3;3;2,68;C;2,91;C;2,67;2,33;3;2;C;B;C;B;3;3;2,75;C;C;C
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;AB1074073621;2;5;TEA;4;3;3;2,77;C;2,96;D;3;1,67;3;3;C;I;C;C;3;3;2,75;C;C;C
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;CC1083583521;2;5;TEA;4;3;3;2,23;B;2,64;C;2;2,67;2,5;1;B;C;B;I;2,67;3;1,75;C;C;I
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;CA1000750311;1;2;G;4;3;3;2,76;C;2,96;C;3,33;2,33;3;2,5;D;B;C;B;3;2,67;2,5;C;C;B
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;BB1100989221;2;3;M;4;4;2;2,35;B;2,81;C;3;1,33;3;1,5;C;I;C;I;2,67;2,67;2,25;C;C;B
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;CB1019495121;2;5;TEL;4;3;4;2,83;C;3,1;D;3,33;3;3;1,5;D;C;C;I;3;3;3;C;C;C
2013;1999;2;ESCUELA MANUEL BRAVO REYES;5;51;5102;CASABLANCA;2;0;BB1001249121;2;5;TEA;4;3;4;2,75;C;3,05;D;2,67;2,33;3;3;C;B;C;C;3;3;2,25;C;C;B
2013;2003;6;ESCUELA  SAN PEDRO DE QUINTAY;5;51;5102;CASABLANCA;2;0;BB1042610021;2;3;M;4;3;2;2,26;B;2,56;C;1,83;1,33;2,5;2,5;B;I;B;B;2,67;3;2;C;C;B
2013;2003;6;ESCUELA  SAN PEDRO DE QUINTAY;5;51;5102;CASABLANCA;2;0;BB1028608521;2;2;G;4;3;3;2,3;B;2,68;C;2,17;1,83;2,75;1,75;B;B;C;I;2,67;2,67;2,25;C;C;B
2013;2003;6;ESCUELA  SAN PEDRO DE QUINTAY;5;51;5102;CASABLANCA;2;0;CC1034296421;2;1;P;4;2;3;2,23;B;2,44;B;2,67;1,83;2;2;C;B;B;B;2,67;2,67;1,75;C;C;I
2013;2003;6;ESCUELA  SAN PEDRO DE QUINTAY;5;51;5102;CASABLANCA;2;0;BB1064879421;2;2;G;4;4;3;2,56;C;3,04;D;2,83;2,33;2,25;2;C;B;B;B;3;3;2,5;C;C;B
2013;2003;6;ESCUELA  SAN PEDRO DE QUINTAY;5;51;5102;CASABLANCA;2;0;CC1014610323;2;3;L;4;4;3;2,33;B;2,9;C;1,67;2,33;2;3;I;B;B;C;3;2,33;2;C;B;B
2013;2003;6;ESCUELA  SAN PEDRO DE QUINTAY;5;51;5102;CASABLANCA;2;0;LL1079393221;2;5;TEA;4;3;3;2,18;B;2,61;C;2;1,33;2;2;B;I;B;B;3,33;2,33;2,25;D;B;B
2013;2003;6;ESCUELA  SAN PEDRO DE QUINTAY;5;51;5102;CASABLANCA;2;0;LM1106188921;2;5;TEL;4;3;2;2,25;B;2,55;C;1,67;2;2;2,5;I;B;B;B;2,67;2,67;2,25;C;C;B
2013;2005;2;ESCUELA BASICA LAGUNILLAS;5;51;5102;CASABLANCA;2;0;CC1009264611;1;3;M;4;3;2;2,24;B;2,54;C;3;1,67;1,5;1,5;C;I;I;I;3;3;2;C;C;B
2013;2005;2;ESCUELA BASICA LAGUNILLAS;5;51;5102;CASABLANCA;2;0;BA1082470321;2;2;G;4;3;4;3,12;C;3,27;D;3,33;2,67;3,5;3;D;C;D;C;3,33;3;3;D;C;C
2013;2005;2;ESCUELA BASICA LAGUNILLAS;5;51;5102;CASABLANCA;2;0;GF1285996921;2;2;G;4;2;3;2,17;B;2,4;B;2;1,67;2;1;B;I;B;I;3;3;2,5;C;C;B
2013;2005;2;ESCUELA BASICA LAGUNILLAS;5;51;5102;CASABLANCA;2;0;AC1012007723;2;1;P;4;3;4;2,36;B;2,82;C;2,67;2;2,5;2,5;C;B;B;B;2,67;2,67;1,5;C;C;I
2013;2005;2;ESCUELA BASICA LAGUNILLAS;5;51;5102;CASABLANCA;2;0;AB1002224023;2;2;G;4;2;3;2,43;B;2,56;C;3,33;2;2,5;1,5;D;B;B;I;2,67;2,5;2,5;C;B;B
2013;2005;2;ESCUELA BASICA LAGUNILLAS;5;51;5102;CASABLANCA;2;0;KM1024561721;2;3;EF;4;3;4;2,36;B;2,82;C;3;2;2,5;2;C;B;B;B;2,33;2,67;2;B;C;B
2013;2009;5;COLEGIO INSULAR ROBINSON CRUSOE;5;51;5104;JUAN FERNANDEZ;2;1;CC1032088211;1;4;H;3;3;3;2,41;B;2,65;C;2,5;3;1,75;2,75;B;C;I;C;2,67;2,17;2;C;B;B
2013;2009;5;COLEGIO INSULAR ROBINSON CRUSOE;5;51;5104;JUAN FERNANDEZ;2;1;CA1069950821;2;3;L;3;3;3;2,56;C;2,74;C;2,83;2,67;1,75;2,25;C;C;I;B;2,67;3;2,75;C;C;C
2013;2009;5;COLEGIO INSULAR ROBINSON CRUSOE;5;51;5104;JUAN FERNANDEZ;2;1;LK1751448011;1;3;L;4;3;3;2,46;B;2,78;C;2,33;2;2,5;1,5;B;B;B;I;2,67;3;3,25;C;C;C
2013;2009;5;COLEGIO INSULAR ROBINSON CRUSOE;5;51;5104;JUAN FERNANDEZ;2;1;JK1616808711;1;3;AM;3;3;2;2,12;B;2,37;B;2;1,67;2;1;B;I;B;I;3;2,67;2,5;C;C;B
2013;2012;5;PROFESOR JUAN DANTE PARRAGUEZ ARELLANO;5;56;5601;SAN ANTONIO;2;0;CA1064769111;1;4;L;4;4;2;2,48;B;2,89;C;3;1,67;2;2,5;C;I;B;B;2,67;3;2,5;C;C;B
2013;2012;5;PROFESOR JUAN DANTE PARRAGUEZ ARELLANO;5;56;5601;SAN ANTONIO;2;0;CA1006021221;2;4;EF;4;3;3;2,15;B;2,59;C;2,17;2,33;1;2;B;B;I;B;2,67;3;1,88;C;C;B
2013;2012;5;PROFESOR JUAN DANTE PARRAGUEZ ARELLANO;5;56;5601;SAN ANTONIO;2;0;CC1067901821;2;4;I;4;4;2;2,49;B;2,89;C;2,5;2,33;2,5;2,5;B;B;B;B;2,67;2,67;2,25;C;C;B
2013;2012;5;PROFESOR JUAN DANTE PARRAGUEZ ARELLANO;5;56;5601;SAN ANTONIO;2;0;BB1069783421;2;4;L;4;3;2;2,3;B;2,58;C;2,67;2,33;2,5;2,5;C;B;B;B;2;2,33;1,75;B;B;I
2013;2013;3;INST.COMERCIAL MARITIMO PACIFICO SUR;5;56;5601;SAN ANTONIO;2;0;BA1020237211;1;4;M;3;3;2;2,43;B;2,56;C;2,67;1,67;3,5;1,5;C;I;D;I;2,67;3;2;C;C;B
2013;2013;3;INST.COMERCIAL MARITIMO PACIFICO SUR;5;56;5601;SAN ANTONIO;2;0;AB1032278621;2;4;ET;3;3;3;2,27;B;2,56;C;1,67;2;2;2;I;B;B;B;2,67;2,33;3,25;C;B;C
2013;2013;3;INST.COMERCIAL MARITIMO PACIFICO SUR;5;56;5601;SAN ANTONIO;2;0;BA1023576111;1;4;AV;4;2;2;1,64;I;1,81;B;1,67;1,5;1;1;I;I;I;I;2,67;1,67;2;C;I;B
2013;2013;3;INST.COMERCIAL MARITIMO PACIFICO SUR;5;56;5601;SAN ANTONIO;2;0;AB1054357711;1;4;EF;3;2;2;1,95;B;2,07;B;1,67;1,67;1;1;I;I;I;I;3;2,33;3;C;B;C
2013;2013;3;INST.COMERCIAL MARITIMO PACIFICO SUR;5;56;5601;SAN ANTONIO;2;0;FE1820411521;2;4;L;4;4;3;2,25;B;2,85;C;2,67;3;1,5;1;C;C;I;I;2,67;2,67;2,25;C;C;B
2013;2013;3;INST.COMERCIAL MARITIMO PACIFICO SUR;5;56;5601;SAN ANTONIO;2;0;FF1417006021;2;4;EF;4;3;3;2,08;B;2,55;C;2,33;1,67;1;2;B;I;I;B;3;2,33;2,25;C;B;B
2013;2014;1;ESCUELA POETA PABLO NERUDA;5;56;5601;SAN ANTONIO;2;0;AC1008742611;1;3;M;3;4;2;2,29;B;2,67;C;2,33;1,83;2,75;1,5;B;B;C;I;2,67;2,67;2,25;C;C;B
2013;2014;1;ESCUELA POETA PABLO NERUDA;5;56;5601;SAN ANTONIO;2;0;CB1034219321;2;1;P;4;4;3;2,3;B;2,88;C;2,33;2;2,5;1;B;B;B;I;3;3;2,25;C;C;B
2013;2014;1;ESCUELA POETA PABLO NERUDA;5;56;5601;SAN ANTONIO;2;0;JK1869375021;2;2;G;3;4;3;2,36;B;2,82;C;2,67;2;2,5;2;C;B;B;B;2,5;2,33;2,5;B;B;B
2013;2014;1;ESCUELA POETA PABLO NERUDA;5;56;5601;SAN ANTONIO;2;0;CC1024289311;1;3;EF;4;4;3;1,92;B;2,65;B;1,67;2;1,75;1;I;B;I;I;2,67;2;2,38;C;B;B
2013;2017;6;ESCUELA VILLA LAS DUNAS;5;56;5601;SAN ANTONIO;2;0;KI1879061421;2;2;G;4;2;2;2,31;B;2,39;C;2,67;1,33;3;1,5;C;I;C;I;2,67;3;2;C;C;B
2013;2017;6;ESCUELA VILLA LAS DUNAS;5;56;5601;SAN ANTONIO;2;0;CC1620976421;2;5;TEA;4;3;4;2,26;B;2,76;C;2,5;2,5;2,5;1,25;B;B;B;I;3;2,33;1,75;C;B;I
2013;2017;6;ESCUELA VILLA LAS DUNAS;5;56;5601;SAN ANTONIO;2;0;BA1010518821;2;2;G;4;4;3;2,71;C;3,13;D;2,83;2,33;2,25;3,25;C;B;B;C;2,83;3;2,5;C;C;B
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;AA1104797021;2;3;RC;4;4;3;2,17;B;2,8;C;2,67;1,67;1,5;2;C;I;I;B;2,67;2,67;2;C;C;B
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;BC1095934411;1;2;G;4;3;3;2,38;B;2,73;C;2,5;2,33;2,75;2;B;B;C;B;2,67;2,67;1,75;C;C;I
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;BB1048759211;1;3;M;3;3;3;2,23;B;2,54;C;2;2,17;2,25;2,5;B;B;B;B;2,67;2;2;C;B;B
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;CB1079757011;1;3;M;3;3;3;2,38;B;2,63;C;3;2;3;1,5;C;B;C;I;2,67;3;1,5;C;C;I
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;CC1028952121;2;2;G;4;3;3;2,08;B;2,55;C;2;1,67;2;1,5;B;I;B;I;2,67;3;1,75;C;C;I
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;GE1638074521;2;1;P;4;2;3;2,35;B;2,51;C;2;2;2;2;B;B;B;B;3;2,67;2,75;C;C;C
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;HI1039599621;2;2;G;4;3;3;2,89;C;3,03;D;3;3,33;3;2,5;C;D;C;B;3;2,67;2,75;C;C;C
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;AB1077080421;2;3;CS;4;4;3;2,44;B;2,96;C;2;2,67;2;2,5;B;C;B;B;3;2,67;2,25;C;C;B
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;BB1026407121;2;4;AV;4;2;3;1,77;B;2,16;B;2,67;2;1;1,5;C;B;I;I;1,83;1,67;1,75;B;I;I
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;IG1973079621;2;4;H;4;3;3;2,06;B;2,54;C;2,33;1,67;2,5;2;B;I;B;B;2,67;2;1,25;C;B;I
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;JI1808576921;2;2;G;4;3;3;2,07;B;2,54;B;2;2;1;2;B;B;I;B;3;3;1,5;C;C;I
2013;2018;4;ESCUELA MOVILIZADORES PORTUARIOS;5;56;5601;SAN ANTONIO;2;0;JK1476420521;2;2;G;4;3;3;2,62;C;2,87;C;3;2,67;2;2;C;C;B;B;2,67;3;3;C;C;C
2013;2019;2;ESCUELA ESPANA;5;56;5601;SAN ANTONIO;2;0;BC1038435321;2;3;EF;4;3;2;1,81;B;2,29;B;2,33;1,67;2;1;B;I;B;I;2,5;1,67;1,5;B;I;I
2013;2019;2;ESCUELA ESPANA;5;56;5601;SAN ANTONIO;2;0;EG1823980821;2;2;G;3;3;1;2,26;B;2,36;C;3;2;1,5;1,5;C;B;I;I;2,67;2,67;2,5;C;C;B
2013;2019;2;ESCUELA ESPANA;5;56;5601;SAN ANTONIO;2;0;BC1094531121;2;4;L;4;3;3;2,49;B;2,79;C;2,67;2,67;2;3;C;C;B;C;2,67;2,67;1,75;C;C;I
2013;2019;2;ESCUELA ESPANA;5;56;5601;SAN ANTONIO;2;0;EF1171348011;1;4;AV;4;4;3;1,94;B;2,66;C;2,83;2,83;1;1,25;C;C;I;I;2;1,67;2;B;I;B
2013;2019;2;ESCUELA ESPANA;5;56;5601;SAN ANTONIO;2;0;JK1815042421;2;5;TEA;4;3;2;2,5;B;2,7;C;2,67;2;3;2,5;C;B;C;B;2,83;3;1,5;C;C;I
2013;2020;6;GRUPO ESCOLAR SOR TERESA DE LOS ANDES;5;56;5601;SAN ANTONIO;2;0;CA1012948621;2;3;L;4;4;3;2,57;C;3,04;D;2,33;3;1,5;2,5;B;C;I;B;2,67;3;3;C;C;C
2013;2020;6;GRUPO ESCOLAR SOR TERESA DE LOS ANDES;5;56;5601;SAN ANTONIO;2;0;BB1027355621;2;3;L;4;4;4;2,3;B;2,98;C;2;1,67;2;2;B;I;B;B;2,67;3;2,75;C;C;C
2013;2020;6;GRUPO ESCOLAR SOR TERESA DE LOS ANDES;5;56;5601;SAN ANTONIO;2;0;CC1051524021;2;5;TEA;4;3;3;2,08;B;2,55;C;1,67;2,33;2;1;I;B;B;I;2,83;3;1,75;C;C;I
2013;2020;6;GRUPO ESCOLAR SOR TERESA DE LOS ANDES;5;56;5601;SAN ANTONIO;2;0;CA1033525611;1;3;EF;4;3;4;2,56;C;2,94;C;2,33;1,33;4;2,5;B;I;D;B;3;3;1,75;C;C;I
2013;2020;6;GRUPO ESCOLAR SOR TERESA DE LOS ANDES;5;56;5601;SAN ANTONIO;2;0;IJ1124359421;2;2;G;4;3;4;2,37;B;2,82;C;2,67;1,67;2;2;C;I;B;B;3;3;2,25;C;C;B
2013;2021;4;PADRE ANDRE COINDRE;5;56;5601;SAN ANTONIO;2;0;CB1101518621;2;3;AV;4;4;2;2,4;B;2,84;C;3,33;2,67;2;2,5;D;C;B;B;2,33;3;1;B;C;I
2013;2021;4;PADRE ANDRE COINDRE;5;56;5601;SAN ANTONIO;2;0;GE1695714621;2;2;G;4;4;3;2,59;C;3,05;D;3;3,33;2,25;2,75;C;D;B;C;2,67;2,5;1,63;C;B;I
2013;2021;4;PADRE ANDRE COINDRE;5;56;5601;SAN ANTONIO;2;0;AB1081375821;2;2;G;4;4;3;2,39;B;2,93;C;2,67;2;2;2,5;C;B;B;B;2,83;2,5;2,25;C;B;B
2013;2021;4;PADRE ANDRE COINDRE;5;56;5601;SAN ANTONIO;2;0;DE1272440021;2;2;G;4;4;3;2,49;B;2,99;C;2,67;2,33;2;2;C;B;B;B;2,67;3;2,75;C;C;C
2013;2021;4;PADRE ANDRE COINDRE;5;56;5601;SAN ANTONIO;2;0;CB1020847421;2;1;P;4;4;3;2,18;B;2,81;B;1,33;1,33;1,5;1,5;I;I;I;I;3;3,33;3,25;C;D;C
2013;2021;4;PADRE ANDRE COINDRE;5;56;5601;SAN ANTONIO;2;0;CB1001464021;2;3;L;4;4;2;2,42;B;2,85;C;3,5;1,5;2,75;1;D;I;C;I;3;2,67;2,5;C;C;B
2013;2021;4;PADRE ANDRE COINDRE;5;56;5601;SAN ANTONIO;2;0;FG1941358721;2;3;I;3;4;3;2,41;B;2,85;C;2,67;2,67;2,5;2;C;C;B;B;2,67;2,33;2;C;B;B
